SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,
L071715-CL(1),F,MUS,JF,2015,7,17,2011,4,27,51,4.22260274,4,No,"Eng, Korean",Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,No,1,L,1,No,,
L071715-CL(1),F,MUS,JF,2015,7,17,2011,4,27,51,4.22260274,4,No,"Eng, Korean",Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,Yes,0,L,1,No,,
L071715-CL(1),F,MUS,JF,2015,7,17,2011,4,27,51,4.22260274,4,No,"Eng, Korean",Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,Yes,0,R,2,No,,
L071715-CL(1),F,MUS,JF,2015,7,17,2011,4,27,51,4.22260274,4,No,"Eng, Korean",Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,No,1,R,2,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,A,,training,Same Label,,,,Yes,0,R,2,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,B,,training,Different Label,,,,Yes,0,R,2,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,Yes,1,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,No,0,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,Yes,1,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Yes,1,R,2,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,Yes,1,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,Yes,1,R,2,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,Yes,1,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,7,8,critical,Different Label,Glass,irregular,inanimate,No,0,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,Yes,1,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Yes,1,R,2,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,8,11,critical,Same Label,Glass,irregular,inanimate,Yes,1,L,1,No,,
L071815-NB,F,MUS,JF,2015,7,18,2011,10,28,45,3.72260274,3,Yes,"Eng, small amt. of Spanish",Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,Yes,1,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,A,,training,Same Label,,,,Yes,0,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,B,,training,Different Label,,,,Yes,0,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,No,0,R,2,No,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,Yes,1,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,Yes,1,L,1,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Yes,1,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,Yes,1,L,1,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,Yes,1,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,Yes,1,L,1,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,7,8,critical,Different Label,Glass,irregular,inanimate,Yes,1,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,Yes,1,L,1,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Yes,1,R,2,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,8,11,critical,Same Label,Glass,irregular,inanimate,Yes,1,L,1,No,,
L072515-DA,M,MUS,JF,2015,7,25,2011,11,30,44,3.652968037,3,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,Yes,1,R,2,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,A,,training,Same Label,,,,No,1,L,1,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,B,,training,Different Label,,,,Yes,0,R,2,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,12,1,critical,Same Label,Horse,,,No,1,L,1,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,8,2,critical,Different Label,Glass,,,Yes,0,L,1,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,4,3,critical,Same Label,Chicken,,,Yes,0,R,2,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,11,4,critical,Different Label,Horse,,,No,1,R,2,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,7,5,critical,Same Label,Glass,,,Yes,0,R,2,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,3,6,critical,Different Label,Chicken,,,No,1,R,2,No,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,10,7,critical,Same Label,Horse,,,Yes,0,R,2,No,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,6,8,critical,Different Label,Glass,,,Yes,0,L,1,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,2,9,critical,Same Label,Chicken,,,Yes,0,R,2,No,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,9,10,critical,Different Label,Horse,,,No,1,R,2,No,"in critical question, said ""yeah"" to 1st option, but changed answer once 2nd option was stated",
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,5,11,critical,Same Label,Glass,,,No,1,L,1,No,,
L072515-AS,M,MUS,JF,2015,7,25,2012,5,20,38,3.180365297,3,No,"Eng, Hebrew",Non-Polysemous,1B Backwards,1,12,critical,Different Label,Chicken,,,No,1,R,2,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,A,,training,Same Label,,,,No,1,L,1,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,B,,training,Different Label,,,,No,1,L,1,No,"while child was answering, mom said ""which one does it look like?"" then child chose rhino",
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,12,1,critical,Different Label,Horse,regular,animate,Yes,1,L,1,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,8,2,critical,Same Label,Glass,irregular,inanimate,No,0,L,1,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,4,3,critical,Different Label,Chicken,regular,animate,No,0,R,2,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,11,4,critical,Same Label,Horse,regular,animate,Yes,1,L,1,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,7,5,critical,Different Label,Glass,irregular,inanimate,No,0,R,2,No,"in critical question, nodded to 1st option, but changed answer once 2nd option was stated",
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,3,6,critical,Same Label,Chicken,regular,animate,No,0,L,1,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,10,7,critical,Different Label,Horse,regular,animate,Yes,1,L,1,No,child pointed to her answer choice before exp. read critical question (exp. finished reading question anyway),
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,6,8,critical,Same Label,Glass,irregular,inanimate,No,0,L,1,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,2,9,critical,Different Label,Chicken,regular,animate,No,0,R,2,No,child pointed to her answer choice before exp. read critical question (exp. did not finish reading question this time),
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,9,10,critical,Same Label,Horse,regular,animate,Yes,1,R,2,No,"in critical question, pointed to answer choice before exp. finished stating question",
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,5,11,critical,Different Label,Glass,irregular,inanimate,No,0,R,2,No,,
L072515-SP,F,MUS,JF,2015,7,25,2011,8,20,47,3.930365297,3,Yes,0,Polysemous,1A Backwards,1,12,critical,Same Label,Chicken,regular,animate,No,0,L,1,No,,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,N,1,L,1,,It's pretty,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,Y,0,L,1,,it's shiny,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,Y,0,R,2,,so it can go fast,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,N,1,R,2,,so it can have fresh air,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,N,1,L,1,,because Mars is bigger,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,N,1,R,2,,because it wags its tail when it's happy,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,N,1,L,1,,so it can have fresh air,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,Y,0,L,1,,to keep the glass safe,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,N,1,L,1,,to keep the zebra comfy,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,N,1,R,2,,so it can run around outside,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,Y,0,R,2,,to keep the glass safe,
1,M,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,N,1,R,2,,it nearly has the same fur,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,N,0,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,N,0,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,N,0,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,8,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,,7
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,Y,1,L,1,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,7,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,,8
2,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,N,0,L,1,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,12,1,critical,Different Label,Horse,regular,animate,N,0,R,2,,pointed,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,8,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,4,3,critical,Different Label,Chicken,regular,animate,N,0,R,2,,it's got feathers (??),
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,11,4,critical,Same Label,Horse,regular,animate,Y,1,R,2,,idk,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,7,5,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,3,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,because it's a chicken (?),
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,10,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,idk,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,6,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,2,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,9,10,critical,Same Label,Horse,regular,animate,Y,1,R,1,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,5,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,,
3,M,Edinburgh ,,,,,,,,48,4,4,No,"Eng, German",Polysemous,1A backwards,1,12,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,idk,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,Y,0,R,2,,b/c it has fur,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,N,1,R,2,,to make different things,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,N,1,L,1,,it needs a drink,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,N,1,R,2,,it looks like a zebra,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,Y,0,R,2,,b/c they are tall (?),
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,N,1,R,2,,,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,N,1,L,1,,,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,Y,0,L,1,,,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,N,1,L,1,,,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,N,1,R,2,,,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,N,1,L,1,,,
4,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,N,1,R,2,,it lives there,
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,9,1,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,12
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,5,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,it's sharp,8
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,1,3,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,can't sell because they are not a person,4
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,10,4,critical,Same Label,Horse,regular,animate,Y,1,R,2,,doesn't have a tail (OOPS),11
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,it's glass,7
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,2,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,it can't stay inside,3
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,11,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,10
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,7,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,just because,6
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,3,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,2
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,12,10,critical,Same Label,Horse,regular,animate,Y,1,R,2,,b/c it does,9
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,8,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,,5
5,M,Edinburgh ,,,,,,,,56,4.666666667,4,Yes,0,Polysemous,1B Backwards,4,12,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,it has to be cold,1
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,1,1,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,5,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,9,3,critical,Different Label,Horse,regular,animate,N,0,R,2,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,2,4,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,idk,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,10,6,critical,Same Label,Horse,regular,animate,Y,1,R,2,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,3,7,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,7,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,it's glass,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,11,9,critical,Different Label,Horse,regular,animate,N,0,R,2,,[pointed- not sure?],
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,4,10,critical,Same Label,Chicken,regular,animate,N,0,L,1,,it likes to be warm,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,8,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,,
6,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1B,12,12,critical,Same Label,Horse,regular,animate,N,0,L,1,,doesn't have a coat,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,N,1,L,1,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,Y,0,L,1,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,Y,0,R,2,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,N,1,R,2,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,Y,0,R,2,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,Y,0,L,1,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,Y,0,R,2,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,Y,0,L,1,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,N,1,L,1,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,Y,0,L,1,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,Y,0,R,2,,didn't speak- pointed,
7,M,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,N,1,R,2,,didn't speak- pointed,
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,1,1,critical,Same Label,Chicken,,,Y,0,R,2,,they might want a pet,
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,6,2,critical,Same Label,Glass,,,Y,0,L,1,,b/c it's glass,5
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,10,3,critical,Different Label,Horse,,,Y,0,L,2,,it's a horse,9
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,2,4,critical,Different Label,Chicken,,,Y,0,L,1,,it might fly away,
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,5,5,critical,Different Label,Glass,,,Y,0,R,2,,people might want to use it,6
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,9,6,critical,Same Label,Horse,,,Y,0,R,1,,baby horse belongs to the owner,10
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,3,7,critical,Same Label,Chicken,,,Y,0,R,2,,,
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,8,8,critical,Same Label,Glass,,,Y,0,R,1,,you might fall out without glass,7
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,11,9,critical,Same Label,Horse,,,Y,0,R,2,,,
